PETPROFILE_ID,PETPROFILE_CUSTOMER_ID,PETPROFILE_MASTER_ID,PETPROFILE_CUSTOMER_MASTER_ID,PETPROFILE_SUBMITTER_ID,PETPROFILE_SUBMITTER_TYPE,PETPROFILE_SUBMITTER_LOGON,PETPROFILE_SUBMITTER_REGISTRATION_DTTM,PETPROFILE_PETNAME,PETPROFILE_PETTYPE_ID,PETPROFILE_PETTYPE_DESCRIPTION,PETPROFILE_PETBREED_ID,PETPROFILE_PETBREED_DESCRIPTION,PETPROFILE_PETBREED_SIZE_TYPE,PETPROFILE_GENDER,PETPROFILE_WEIGHT_TYPE,PETPROFILE_WEIGHT,PETPROFILE_SIZE_TYPE,PETPROFILE_BIRTHDAY,PETPROFILE_BIRTHDAY_ESTIMATED,PETPROFILE_LIFESTAGE,PETPROFILE_ADOPTED,PETPROFILE_ADOPTION_DTTM,PETPROFILE_STATUS,PETPROFILE_STATUS_REASON,PETPROFILE_CREATED_DTTM,PETPROFILE_UPDATED_DTTM,PETPROFILE_PET_ALLERGY_COUNT,PETPROFILE_PET_PHOTO_COUNT,PETPROFILE_LAST_ADDED_DTTM,DW_CREATE_DTTM,DW_UPDATE_DTTM,PETPROFILE_PETPHOTO_URL,PETPROFILE_MED_CONDITION_LIST,PETPROFILE_MEDICATION_LIST,PETPROFILE_FIRST_BIRTHDAY,PETPROFILE_SEVEN_BIRTHDAY,DW_SITE_ID,PETPROFILE_WEIGHT_UOM,PETPROFILE_WEIGHT_METRIC,PETPROFILE_WEIGHT_METRIC_UOM
90182102,10104734,90182102,14757659,10104734,R,,2016-09-10 17:03:43.000,Miss Beasley ,1,Dog,364,Beagle,SM,FMLE,,30,M,2015-03-07,false,,false,,2,,2021-11-29 20:53:49.341,2021-11-30 01:02:59.503,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,2016-03-07,2022-03-07,10,LBR,13.61,KG
43874947,10104734,43874947,14757659,40034988,A,ymontesino,2018-08-07 19:02:50.395,Miss Beasley,1,Dog,364,Beagle,SM,FMLE,H,40,M,2011-08-04,true,S,true,2015-03-07 05:00:00.000,0,0,2019-07-16 15:12:48.061,2024-12-11 06:13:10.779,0.00,4.00,2024-04-30 19:49:03.791,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/7F5529ED62A0F07ADDEFDA537A1C7533,Overweight,Carprofen,2012-08-04,2018-08-04,10,LBR,18.14,KG
131573347,20656849,131573347,19828261,20656849,R,,2017-08-11 17:20:42.000,Finn (Phoenix-Finnegan),2,Cat,590,American- Shorthair,,MALE,,13,UNK,2022-04-04,false,A,true,2024-10-04 04:00:00.000,1,,2024-10-26 15:20:40.535,2024-11-02 22:56:06.368,0.00,2.00,2024-11-02 22:56:06.396,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/20656849/F729D2292A7F03C20348E15203139F9D,None,None,2023-04-04,2029-04-04,10,LBR,5.90,KG
83726667,20656849,83726667,19828261,108646704,A,ahines1,2020-08-25 19:13:38.999,Belle,1,Dog,-1,UNKNOWN,UNK,FMLE,H,19,SM,2012-06-30,true,S,true,2021-06-14 04:00:00.000,2,2,2021-06-30 00:53:09.456,2023-06-14 21:08:40.468,1.00,2.00,2023-06-14 21:08:40.546,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/3F98E1485BC410D74E8F5B0FDEE49C49,None,"None,Sentinel",2013-06-30,2019-06-30,10,LBR,8.62,KG
58099296,20656849,58099296,19828261,20656849,R,,2017-08-11 17:20:42.000,Swoosie,1,Dog,525,Shih Tzu,XS,FMLE,,10,XS,2008-11-24,false,S,true,2017-12-20 05:00:00.000,1,,2020-03-24 13:52:24.866,2025-04-29 13:44:45.864,0.00,2.00,2023-02-06 19:00:43.304,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/26F249CAE9916F6E25F1328D18DC52DB,Other,Sentinel,2009-11-24,2015-11-24,10,LBR,4.54,KG
58099763,20656849,58099763,19828261,20656849,R,,2017-08-11 17:20:42.000,Truman,2,Cat,638,Domestic,,FMLE,,13,,2017-08-19,,A,,,1,,2020-03-24 13:57:39.344,2021-06-16 04:18:57.826,0.00,2.00,2020-03-24 13:57:39.570,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/A841D18DC696E37D93B00869F48AB233,None,None,2018-08-19,2024-08-19,10,LBR,5.90,KG
58098943,20656849,58098943,19828261,20656849,R,,2017-08-11 17:20:42.000,Sandy,1,Dog,-1,UNKNOWN,UNK,UNKN,,,UNK,,,,,,2,2,2020-03-24 13:48:31.869,2020-09-24 15:01:42.364,0.00,2.00,2020-03-24 13:48:32.048,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/E609D157AFFE194004F4E4142FF8BDBE,Other,Sentinel,,,10,LBR,,KG
58099505,20656849,58099505,19828261,20656849,R,,2017-08-11 17:20:42.000,Larry,2,Cat,638,Domestic,,MALE,,12,UNK,2018-01-07,false,A,false,,1,,2020-03-24 13:55:00.579,2025-04-18 15:21:29.492,0.00,2.00,2025-04-18 15:21:29.516,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/33604BDFA55ADA496395E876021BAD6B,None,None,2019-01-07,2025-01-07,10,LBR,5.44,KG
114063265,46328653,114063265,23384820,47785,,,,Daniel,2,Cat,638,Domestic,,MALE,,16,UNK,2011-07-16,false,S,true,2022-10-30 04:00:00.000,1,,2023-07-16 23:09:11.659,2025-01-09 16:00:33.660,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,"Lactated Ringers,Lactulose",2012-07-16,2018-07-16,10,LBR,7.26,KG
114063300,46328653,114063300,23384820,46328653,R,,2018-11-15 16:52:21.000,Daniel,2,Cat,638,Domestic,,MALE,,19,UNK,2011-07-16,true,S,true,2022-10-30 04:00:00.000,2,,2023-07-16 23:10:08.156,2024-11-09 20:29:20.031,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,"Lactated Ringers,Lactulose",2012-07-16,2018-07-16,10,LBR,8.62,KG
2612664,46328653,34220969,23384820,108647270,A,vparker,2020-08-25 14:19:07.000,Rudy,1,Dog,490,American Pit Bull Terrier,M,MALE,H,88,M,2013-05-15,true,A,true,2018-06-02 04:00:00.000,0,0,2018-11-15 19:57:45.845,2023-07-27 23:07:09.909,0.00,2.00,2018-11-15 19:57:46.028,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/A2E452EC0DF999249D764A0A3168F804,None,APOQUEL,2014-05-15,2020-05-15,10,LBR,39.92,KG
98913462,29004250,98913462,21389244,207900662,A,dpalermo1,2022-02-05 10:08:33.000,Maximus,1,Dog,441,Great Dane,G,MALE,H,30,UNK,2022-05-03,true,,false,,1,,2022-06-26 02:46:28.023,2022-06-26 02:46:28.023,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,2023-05-03,2029-05-03,10,LBR,13.61,KG
66775022,29004250,66775022,21389244,207900662,A,dpalermo1,2022-02-05 10:08:33.000,Cowboy,1,Dog,490,American Pit Bull Terrier,M,MALE,H,91,M,2008-11-30,true,S,true,2009-12-27 05:00:00.000,0,0,2020-07-31 05:56:02.429,2022-06-26 02:45:16.750,0.00,2.00,2020-07-31 05:56:03.554,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/6CEA063C33FAE9CB05D50322E0C7B881,Heart Disease,Trifexis,2009-11-30,2015-11-30,10,LBR,41.28,KG
126997959,33500323,126997959,28088441,153505472,A,cguevera,2021-07-04 09:55:55.000,Kanga Roo,1,Dog,850,Chihuahua,XS,FMLE,,8,UNK,2013-01-01,true,,false,,0,2,2024-07-04 20:49:10.640,2024-10-07 00:51:04.468,0.00,2.00,2024-07-04 22:38:22.677,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/33500323/F5B4F088D18F195F8E18AB3F4F49CBBB,None,,2014-01-01,2020-01-01,10,LBR,3.63,KG
128916586,33500323,128916586,28088441,33500323,R,,2018-04-12 02:52:22.000,FOOTBALL STAR,1,Dog,850,Chihuahua,XS,FMLE,,9,XS,2016-02-21,true,A,false,,1,,2024-08-19 03:51:48.876,2025-05-06 16:01:18.209,0.00,2.00,2025-05-06 16:01:18.347,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/33500323/CD53BE907FD1D2995518D37ACC310523,,,2017-02-21,2023-02-21,10,LBR,4.08,KG
126583259,33500323,126583259,28088441,33500323,R,,2018-04-12 02:52:22.000,To Be Determine,1,Dog,586,Mixed / Unknown,,FMLE,,6,XS,2021-12-24,true,A,false,,2,2,2024-06-23 23:58:19.634,2024-07-04 22:42:03.854,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,2022-12-24,2028-12-24,10,LBR,2.72,KG
126586817,33500323,126586817,28088441,7367,R,,2011-07-16 18:18:55.940,Piper,1,Dog,586,Mixed / Unknown,,FMLE,,7,XS,2022-08-02,false,A,true,2024-06-21 04:00:00.000,1,,2024-06-24 01:47:42.051,2025-02-05 17:59:19.410,0.00,2.00,2024-07-04 22:41:01.608,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/33500323/C7EE3DE2EC9BC4587B6979CE76073EC5,None,,2023-08-02,2029-08-02,10,LBR,3.18,KG
128917005,33500323,128917005,28088441,33500323,R,,2018-04-12 02:52:22.000,KANGA ROO,1,Dog,850,Chihuahua,XS,FMLE,,9,XS,2013-02-21,true,S,true,2013-02-21 05:00:00.000,1,,2024-08-19 04:13:31.721,2025-05-06 15:59:34.392,0.00,2.00,2025-05-06 15:59:34.511,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/33500323/308DCF41DE7BAC4DF95EDFB323E535B8,,,2014-02-21,2020-02-21,10,LBR,4.08,KG
128916232,33500323,128916232,28088441,33500323,R,,2018-04-12 02:52:22.000,FARRAH BUG,1,Dog,1097,Mixed,,FMLE,,5,UNK,2014-02-21,false,,false,,0,2,2024-08-19 03:33:55.915,2025-02-05 18:27:22.610,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,2015-02-21,2021-02-21,10,LBR,2.27,KG
124706207,33500323,124706207,28088441,161282193,A,jfeltyberg,2021-08-22 12:58:22.000,Phoebe Flower,1,Dog,-1,UNKNOWN,UNK,UNKN,,1,UNK,,false,,false,,0,0,2024-05-05 03:58:27.506,2024-05-14 00:09:57.885,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,,,10,LBR,0.45,KG
126405911,33500323,126405911,28088441,153505472,A,cguevera,2021-07-04 09:55:55.000,Football Star,1,Dog,850,Chihuahua,XS,FMLE,H,8,XS,2016-12-21,true,A,true,2017-07-01 04:00:00.000,0,2,2024-06-19 06:43:17.124,2024-10-07 00:50:50.948,0.00,2.00,2024-07-04 22:33:01.185,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/33500323/A2C8194327A1CA631240B6FE54856975,None,None,2017-12-21,2023-12-21,10,LBR,3.63,KG
110883273,33500323,110883273,28088441,33500323,R,,2018-04-12 02:52:22.000,Farrah Bug,1,Dog,400,Long Haired Chihuahua,XS,FMLE,,5,XS,2014-02-14,false,S,true,2014-06-04 04:00:00.000,1,2,2023-04-28 08:43:47.156,2025-07-19 01:05:06.470,0.00,2.00,2024-07-04 20:58:14.814,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/33500323/A9E5257E2CC59E2CC3402A55F70ED830,Other,"Other,APOQUEL",2015-02-14,2021-02-14,10,LBR,2.27,KG
4484117,15113191,36092422,14803398,87083886,,,,Sparky,1,Dog,453,Rough Jack Russell Terrier,SM,MALE,,33,M,2018-03-13,true,A,true,2018-09-13 04:00:00.000,1,,2019-03-13 19:34:58.693,2024-06-17 14:31:41.053,1.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,APOQUEL,2019-03-13,2025-03-13,10,LBR,14.97,KG
4484033,15113191,36092338,14803398,22725141,A,jacevedo,2017-10-02 16:04:24.973,Lucy,1,Dog,453,Rough Jack Russell Terrier,SM,FMLE,H,17,SM,2009-09-13,true,S,true,2010-08-01 04:00:00.000,0,0,2019-03-13 19:29:18.078,2022-03-22 14:26:03.741,0.00,2.00,2019-03-13 19:29:18.306,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/CB900F737B06903F7FBB0F0E33F060CC,None,None,2010-09-13,2016-09-13,10,LBR,7.71,KG
108849594,40494822,108849594,26337402,40494822,R,,2018-08-15 13:44:45.000,Rosie,1,Dog,586,Mixed / Unknown,,FMLE,,85,XL,2021-08-14,false,A,false,,1,,2023-03-07 20:45:13.009,2025-01-13 22:12:10.987,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2022-08-14,2028-08-14,10,LBR,38.56,KG
89437999,40494822,89437999,26337402,40494822,R,,2018-08-15 13:44:45.000,Axl,1,Dog,586,Mixed / Unknown,,MALE,,70,L,2019-11-12,false,A,true,2021-10-08 04:00:00.000,1,,2021-11-12 21:15:53.951,2025-05-05 12:10:38.076,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2020-11-12,2026-11-12,10,LBR,31.75,KG
1508130,40494822,33116435,26337402,186681120,A,jhadley2,2021-11-07 10:20:26.000,Bella,1,Dog,461,Labrador Retriever,L,FMLE,H,57,L,2006-11-14,true,S,true,2007-02-02 05:00:00.000,0,0,2018-09-04 15:26:23.565,2023-03-07 20:44:21.877,0.00,2.00,2018-09-04 15:26:23.731,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/8D058C7383B25CEF26741292B96A91B3,None,APOQUEL,2007-11-14,2013-11-14,10,LBR,25.85,KG
1165598,40494822,32773903,26337402,40494822,R,,2018-08-15 13:44:45.000,Trixie,1,Dog,-1,UNKNOWN,UNK,UNKN,,,M,,,,,,2,2,2018-08-15 09:45:50.322,2019-12-18 09:05:46.574,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,"Other,Sensitive Stomach","Other,Heartgard",,,10,LBR,,KG
2481993,45420623,34090298,24838824,198579692,A,kkennelly,2021-12-12 20:43:39.391,Georgie,1,Dog,404,Chinese Shar-Pei,M,MALE,H,51,M,2011-11-06,true,A,true,2017-10-20 04:00:00.000,0,0,2018-11-06 17:37:24.519,2022-08-25 21:48:36.926,0.00,2.00,2018-11-06 17:37:24.685,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/D1A166B148C8BD647EAA89AEB2E5CAD6,None,None,2012-11-06,2018-11-06,10,LBR,23.13,KG
130081005,48334059,130081005,22121269,74323958,,,,Lilly Mae Kern,1,Dog,769,Australian Kelpie,M,FMLE,,45,M,2024-04-05,false,P,false,,1,,2024-09-17 14:48:42.895,2024-12-10 14:57:14.025,0.00,1.00,2024-09-17 15:09:04.098,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/48334059/49A3CF23F5C72BF20EA96ED056211FDC,None,Trifexis,2025-04-05,2031-04-05,10,LBR,20.41,KG
85986856,48334059,85986856,22121269,48334059,R,,2018-12-10 16:35:39.000,Gracie Lynn,1,Dog,417,Long Haired Dachshund,M,FMLE,,12,XS,2019-10-09,true,A,true,2021-04-10 04:00:00.000,1,,2021-08-19 14:53:09.741,2024-12-07 21:37:42.533,0.00,1.00,2022-04-19 22:13:09.916,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/48334059/18AABA8FDABA52429F11E09CD09DD971,None,Trifexis,2020-10-09,2026-10-09,10,LBR,5.44,KG
47141244,48334059,47141244,22121269,48334059,R,,2018-12-10 16:35:39.000,Nellie Belle,1,Dog,577,Miniature Pinscher,XS,FMLE,,40,M,2019-01-04,true,A,true,2019-03-03 05:00:00.000,1,,2019-09-01 09:17:42.607,2025-07-08 17:15:20.010,0.00,2.00,2025-07-08 17:15:20.057,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/7E5756714C739AF039114221D1EA5283,None,None,2020-01-04,2026-01-04,10,LBR,18.14,KG
3829716,48334059,35438021,22121269,88173011,A,sadams2,2020-03-08 15:25:54.000,Jazzy Kern,1,Dog,586,Mixed / Unknown,,FMLE,H,19,SM,2009-10-26,true,S,false,,0,0,2019-02-02 19:26:38.712,2024-05-28 14:59:00.620,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2010-10-26,2016-10-26,10,LBR,8.62,KG
3829794,48334059,35438099,22121269,88173011,A,sadams2,2020-03-08 15:25:54.000,Molly Mae,1,Dog,852,Dachshund,SM,FMLE,H,11,XS,2008-01-04,true,S,true,2007-12-02 05:00:00.000,0,0,2019-02-02 19:32:01.331,2024-05-28 14:59:09.673,0.00,2.00,2021-04-05 01:18:58.358,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/F2A75180796A56D8179984BAAFB410B8,None,"Clavamox,Prednisolone,Temaril-P",2009-01-04,2015-01-04,10,LBR,4.99,KG
102450940,55242343,102450940,30319248,55242343,R,,2019-03-02 01:02:34.720,Fiona,1,Dog,501,Pug,SM,FMLE,,15,SM,2015-06-16,false,,false,,1,,2022-09-14 11:47:01.472,2022-09-14 11:47:01.472,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2016-06-16,2022-06-16,10,LBR,6.80,KG
76640332,55242343,76640332,30319248,28203677,A,twoodrum,2018-01-09 14:23:20.941,Jax,1,Dog,501,Pug,SM,MALE,H,23,SM,2015-03-05,true,A,true,2016-06-10 04:00:00.000,0,0,2021-02-01 22:24:46.291,2022-11-05 19:04:47.789,1.00,1.00,2022-11-05 16:37:29.255,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/55242343/BB945FBB87B2E87516198306354C0854,Other,Levetiracetam,2016-03-05,2022-03-05,10,LBR,10.43,KG
118880267,19391944,118880267,14171281,19391944,R,,2017-07-12 01:00:00.000,Flaco,1,Dog,490,American Pit Bull Terrier,M,MALE,,52,L,2021-11-22,true,A,true,2023-07-03 04:00:00.000,1,2,2023-11-22 22:07:23.081,2023-11-22 22:09:02.112,0.00,1.00,2023-11-22 22:09:02.314,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/19391944/E947C4957D6C165A7035378C3AC551E7,Arthritis,,2022-11-22,2028-11-22,10,LBR,23.59,KG
118880421,19391944,118880421,14171281,19391944,R,,2017-07-12 01:00:00.000,Paco,1,Dog,850,Chihuahua,XS,MALE,,5,XS,2018-07-22,true,A,true,2023-02-22 05:00:00.000,1,2,2023-11-22 22:11:15.196,2023-11-22 22:12:10.993,0.00,1.00,2023-11-22 22:12:11.241,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/19391944/8F954DF548D34053B9D24146C025EE3C,,,2019-07-22,2025-07-22,10,LBR,2.27,KG
98092697,19391944,98092697,14171281,19391944,R,,2017-07-12 01:00:00.000,Mila,1,Dog,490,American Pit Bull Terrier,M,FMLE,,65,L,2020-06-05,true,,true,2022-06-04 04:00:00.000,1,,2022-06-05 16:06:35.925,2022-06-05 16:06:35.925,0.00,1.00,2022-06-05 16:06:36.462,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/19391944/A7B463C8973D334C5975F858FF3042BB,,,2021-06-05,2027-06-05,10,LBR,29.48,KG
48189227,19391944,48189227,14171281,19391944,R,,2017-07-12 01:00:00.000,Teenie,1,Dog,-1,UNKNOWN,UNK,UNKN,,,UNK,,,,,,2,2,2019-09-21 15:45:11.476,2022-11-30 02:48:36.994,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,,,10,LBR,,KG
50141420,19391944,50141420,14171281,19391944,R,,2017-07-12 01:00:00.000,Teenie,1,Dog,-1,UNKNOWN,UNK,UNKN,,,UNK,,,,,,2,2,2019-10-25 19:05:03.880,2022-11-30 02:49:10.185,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,,,10,LBR,,KG
2782027,19391944,34390332,14171281,19391944,R,,2017-07-12 01:00:00.000,Tito,1,Dog,409,American Cocker Spaniel,M,MALE,,19,M,2015-10-26,false,A,,,1,,2018-11-27 11:26:21.697,2021-06-16 02:10:20.889,0.00,2.00,2018-11-27 11:26:21.999,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/BF0FF4338DF5648B7981C37FE53986CC,None,None,2016-10-26,2022-10-26,10,LBR,8.62,KG
2782107,19391944,34390412,14171281,145507549,A,ltafel,2021-05-09 16:11:51.672,Nina,1,Dog,490,American Pit Bull Terrier,M,FMLE,H,62,M,2007-05-28,true,S,true,2007-11-20 05:00:00.000,0,0,2018-11-27 11:29:48.983,2022-05-18 16:25:40.321,0.00,2.00,2018-11-27 11:30:30.992,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/9D879725CA4C0B39C023F80594373AB1,Arthritis,Deramaxx,2008-05-28,2014-05-28,10,LBR,28.12,KG
2782174,19391944,34390479,14171281,19391944,R,,2017-07-12 01:00:00.000,Luka,1,Dog,490,American Pit Bull Terrier,M,MALE,,70,M,2016-11-28,true,A,true,2018-10-14 04:00:00.000,2,2,2018-11-27 11:32:48.397,2023-11-22 22:12:31.027,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,None,2017-11-28,2023-11-28,10,LBR,31.75,KG
62236776,69855452,62236776,46538236,105585405,A,msmith39,2020-08-02 23:03:47.142,Frankie,1,Dog,382,Boxer,L,MALE,U,55,L,2012-11-18,true,A,true,2013-10-23 04:00:00.000,0,0,2020-05-18 10:06:18.569,2022-07-19 04:38:36.289,0.00,2.00,2020-05-18 10:06:18.955,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/9408C1A7FAA2D4FA92543BAF5AE3C465,None,Carprofen,2013-11-18,2019-11-18,10,LBR,24.95,KG
111871404,111380229,111871404,69493287,111380229,R,,2020-09-17 17:31:48.000,Toulouse,1,Dog,482,Papillon,XL,MALE,,6,XS,2022-12-19,false,A,false,,1,2,2023-05-22 21:12:43.828,2025-01-10 00:07:17.576,0.00,1.00,2023-09-11 04:02:06.081,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/111380229/EC6349FBFA62DEAB40510A6F4A2C490C,None,None,2023-12-19,2029-12-19,10,LBR,2.72,KG
75071517,111380229,75071517,69493287,111380229,R,,2020-09-17 17:31:48.000,Ambrose,2,Cat,638,Domestic,,MALE,,13,UNK,2020-09-21,false,A,false,,1,,2021-01-03 03:59:47.947,2025-01-09 23:48:36.243,0.00,2.00,2023-02-02 22:06:10.471,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/EEF8CF705E37DA5A5E26E419F7B1D8BD,None,None,2021-09-21,2027-09-21,10,LBR,5.90,KG
75071616,111380229,75071616,69493287,111380229,R,,2020-09-17 17:31:48.000,Queenie,2,Cat,638,Domestic,,FMLE,,15,UNK,2020-09-21,false,A,false,,1,,2021-01-03 04:01:38.229,2025-04-06 01:40:55.684,0.00,2.00,2025-04-06 01:40:55.879,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/C126CED97586732E0C3D12EA6E6FEF75,None,None,2021-09-21,2027-09-21,10,LBR,6.80,KG
69494769,111380229,69494769,69493287,88173011,A,sadams2,2020-03-08 15:25:54.000,Clover,1,Dog,505,Rat Terrier,SM,MALE,H,20,SM,2008-09-30,true,S,true,2008-11-12 05:00:00.000,2,2,2020-09-17 17:56:37.661,2023-05-22 21:12:30.830,0.00,2.00,2023-05-22 21:12:31.096,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/F23C5079C95326787CFF5310036E79CF,Other,Proin,2009-09-30,2015-09-30,10,LBR,9.07,KG
69493717,111380229,69493717,69493287,88173011,A,sadams2,2020-03-08 15:25:54.000,Zeva,1,Dog,505,Rat Terrier,SM,FMLE,H,10,XS,2008-07-11,true,S,false,,2,2,2020-09-17 17:39:09.960,2023-05-22 21:12:15.783,0.00,2.00,2023-05-22 21:12:16.109,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/80C23B5D8E98537A1CD1DFF4F30262C2,"Heart Disease,Other","Vetmedin,Amlodipine,Salix",2009-07-11,2015-07-11,10,LBR,4.54,KG
74890142,113584041,74890142,70371380,113584041,R,,2020-10-04 23:37:55.000,Roxy,2,Cat,740,Other,,FMLE,,9,UNK,2010-05-30,true,S,true,2011-02-12 05:00:00.000,2,0,2020-12-31 00:12:53.155,2024-09-09 17:19:05.333,0.00,2.00,2024-09-09 17:19:02.954,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/38C8D54CA0D5D16E51B34157634A0084,Hyperthyroid,Methimazole,2011-05-30,2017-05-30,10,LBR,4.08,KG
74889729,113584041,74889729,70371380,113584041,R,,2020-10-04 23:37:55.000,Squishy,2,Cat,740,Other,,MALE,,9,UNK,2014-12-30,true,A,true,2015-11-01 04:00:00.000,2,2,2020-12-31 00:05:03.831,2024-09-09 17:19:48.056,0.00,3.00,2024-09-09 17:19:40.076,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/DB3DAA8B3CCEA8C81AD44220C3570A7B,None,None,2015-12-30,2021-12-30,10,LBR,4.08,KG
76111278,113584041,76111278,70371380,88173011,A,sadams2,2020-03-08 15:25:54.000,Mocha,1,Dog,368,Belgian Malinois,L,FMLE,H,18,SM,2020-12-21,true,P,true,2021-01-10 05:00:00.000,0,2,2021-01-22 13:42:07.077,2024-03-22 20:05:52.511,1.00,2.00,2021-03-21 18:09:32.224,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/8B88648D61AFAF3046C99B673E5903F1,None,None,2021-12-21,2027-12-21,10,LBR,8.16,KG
86500340,113584041,86500340,70371380,113584041,R,,2020-10-04 23:37:55.000,Koda,1,Dog,439,Golden Retriever,L,FMLE,,56,M,2021-06-12,false,A,false,,1,2,2021-08-31 14:26:10.322,2024-03-28 16:18:35.198,0.00,1.00,2023-09-18 22:47:02.091,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/113584041/420FBCF54C22C3C056E8AA7C1E360C55,None,None,2022-06-12,2028-06-12,10,LBR,25.40,KG
113590165,917271605,113590165,113589832,917271605,R,,2023-07-05 19:05:09.000,Casey,1,Dog,586,Mixed / Unknown,,MALE,,19,SM,2018-11-19,true,A,true,2021-10-01 04:00:00.000,1,,2023-07-05 19:10:50.811,2024-03-20 11:57:41.087,0.00,1.00,2023-07-05 19:10:51.037,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/917271605/B1EE853B53D6ECD341769EE69A1100F5,None,None,2019-11-19,2025-11-19,10,LBR,8.62,KG
